PING 141.44.1.1 (141.44.1.1) 56(84) bytes of data.
64 bytes from 141.44.1.1: icmp_seq=1222 ttl=54 time=180 ms
64 bytes from 141.44.1.1: icmp_seq=1223 ttl=54 time=102 ms
64 bytes from 141.44.1.1: icmp_seq=1224 ttl=54 time=116 ms
64 bytes from 141.44.1.1: icmp_seq=1225 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1226 ttl=54 time=125 ms
64 bytes from 141.44.1.1: icmp_seq=1227 ttl=54 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=1228 ttl=54 time=143 ms
64 bytes from 141.44.1.1: icmp_seq=1230 ttl=54 time=170 ms
64 bytes from 141.44.1.1: icmp_seq=1231 ttl=54 time=339 ms
64 bytes from 141.44.1.1: icmp_seq=1232 ttl=54 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=1233 ttl=54 time=205 ms
64 bytes from 141.44.1.1: icmp_seq=1234 ttl=54 time=205 ms
64 bytes from 141.44.1.1: icmp_seq=1235 ttl=54 time=123 ms
64 bytes from 141.44.1.1: icmp_seq=1236 ttl=54 time=126 ms
64 bytes from 141.44.1.1: icmp_seq=1237 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1238 ttl=54 time=114 ms
64 bytes from 141.44.1.1: icmp_seq=1239 ttl=54 time=151 ms
64 bytes from 141.44.1.1: icmp_seq=1240 ttl=54 time=1200 ms
64 bytes from 141.44.1.1: icmp_seq=1241 ttl=54 time=9805 ms
64 bytes from 141.44.1.1: icmp_seq=1242 ttl=54 time=9353 ms
64 bytes from 141.44.1.1: icmp_seq=1243 ttl=54 time=8639 ms
64 bytes from 141.44.1.1: icmp_seq=1244 ttl=54 time=7917 ms
64 bytes from 141.44.1.1: icmp_seq=1245 ttl=54 time=7025 ms
64 bytes from 141.44.1.1: icmp_seq=1246 ttl=54 time=6221 ms
64 bytes from 141.44.1.1: icmp_seq=1247 ttl=54 time=5384 ms
64 bytes from 141.44.1.1: icmp_seq=1248 ttl=54 time=4583 ms
64 bytes from 141.44.1.1: icmp_seq=1250 ttl=54 time=3006 ms
64 bytes from 141.44.1.1: icmp_seq=1251 ttl=54 time=2390 ms
64 bytes from 141.44.1.1: icmp_seq=1252 ttl=54 time=7904 ms
64 bytes from 141.44.1.1: icmp_seq=1253 ttl=54 time=7884 ms
64 bytes from 141.44.1.1: icmp_seq=1254 ttl=54 time=14823 ms
64 bytes from 141.44.1.1: icmp_seq=1271 ttl=54 time=74.0 ms
64 bytes from 141.44.1.1: icmp_seq=1262 ttl=54 time=11809 ms
64 bytes from 141.44.1.1: icmp_seq=1263 ttl=54 time=10832 ms
64 bytes from 141.44.1.1: icmp_seq=1269 ttl=54 time=4873 ms
64 bytes from 141.44.1.1: icmp_seq=1270 ttl=54 time=3946 ms
64 bytes from 141.44.1.1: icmp_seq=1272 ttl=54 time=2891 ms
64 bytes from 141.44.1.1: icmp_seq=1273 ttl=54 time=1879 ms
64 bytes from 141.44.1.1: icmp_seq=1274 ttl=54 time=880 ms
64 bytes from 141.44.1.1: icmp_seq=1275 ttl=54 time=104 ms
64 bytes from 141.44.1.1: icmp_seq=1276 ttl=54 time=131 ms
64 bytes from 141.44.1.1: icmp_seq=1277 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=1278 ttl=54 time=112 ms
64 bytes from 141.44.1.1: icmp_seq=1279 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1280 ttl=54 time=115 ms
64 bytes from 141.44.1.1: icmp_seq=1281 ttl=54 time=1579 ms
64 bytes from 141.44.1.1: icmp_seq=1282 ttl=54 time=808 ms
64 bytes from 141.44.1.1: icmp_seq=1283 ttl=54 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=1284 ttl=54 time=995 ms
64 bytes from 141.44.1.1: icmp_seq=1285 ttl=54 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=1286 ttl=54 time=97.6 ms
64 bytes from 141.44.1.1: icmp_seq=1287 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=1288 ttl=54 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=1289 ttl=54 time=1981 ms
64 bytes from 141.44.1.1: icmp_seq=1290 ttl=54 time=1240 ms
64 bytes from 141.44.1.1: icmp_seq=1291 ttl=54 time=1228 ms
64 bytes from 141.44.1.1: icmp_seq=1292 ttl=54 time=2287 ms
64 bytes from 141.44.1.1: icmp_seq=1293 ttl=54 time=2604 ms
64 bytes from 141.44.1.1: icmp_seq=1294 ttl=54 time=2313 ms
64 bytes from 141.44.1.1: icmp_seq=1295 ttl=54 time=1780 ms
64 bytes from 141.44.1.1: icmp_seq=1297 ttl=54 time=121 ms
64 bytes from 141.44.1.1: icmp_seq=1298 ttl=54 time=171 ms
64 bytes from 141.44.1.1: icmp_seq=1299 ttl=54 time=268 ms
64 bytes from 141.44.1.1: icmp_seq=1300 ttl=54 time=272 ms
64 bytes from 141.44.1.1: icmp_seq=1301 ttl=54 time=618 ms
64 bytes from 141.44.1.1: icmp_seq=1302 ttl=54 time=512 ms
64 bytes from 141.44.1.1: icmp_seq=1304 ttl=54 time=466 ms
64 bytes from 141.44.1.1: icmp_seq=1305 ttl=54 time=1360 ms
64 bytes from 141.44.1.1: icmp_seq=1306 ttl=54 time=451 ms
64 bytes from 141.44.1.1: icmp_seq=1308 ttl=54 time=115 ms
64 bytes from 141.44.1.1: icmp_seq=1309 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1310 ttl=54 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=1311 ttl=54 time=119 ms
64 bytes from 141.44.1.1: icmp_seq=1312 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1313 ttl=54 time=124 ms
64 bytes from 141.44.1.1: icmp_seq=1314 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1315 ttl=54 time=6422 ms
64 bytes from 141.44.1.1: icmp_seq=1316 ttl=54 time=8720 ms
64 bytes from 141.44.1.1: icmp_seq=1330 ttl=54 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=1331 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1332 ttl=54 time=123 ms
64 bytes from 141.44.1.1: icmp_seq=1333 ttl=54 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=1334 ttl=54 time=212 ms
64 bytes from 141.44.1.1: icmp_seq=1335 ttl=54 time=747 ms
64 bytes from 141.44.1.1: icmp_seq=1336 ttl=54 time=198 ms
64 bytes from 141.44.1.1: icmp_seq=1337 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1338 ttl=54 time=202 ms
64 bytes from 141.44.1.1: icmp_seq=1339 ttl=54 time=512 ms
64 bytes from 141.44.1.1: icmp_seq=1340 ttl=54 time=616 ms
64 bytes from 141.44.1.1: icmp_seq=1341 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=1342 ttl=54 time=129 ms
64 bytes from 141.44.1.1: icmp_seq=1343 ttl=54 time=118 ms
64 bytes from 141.44.1.1: icmp_seq=1344 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1345 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1346 ttl=54 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=1347 ttl=54 time=148 ms
64 bytes from 141.44.1.1: icmp_seq=1348 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1351 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=1352 ttl=54 time=150 ms
64 bytes from 141.44.1.1: icmp_seq=1353 ttl=54 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=1354 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=1355 ttl=54 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=1356 ttl=54 time=4034 ms
64 bytes from 141.44.1.1: icmp_seq=1359 ttl=54 time=1079 ms
64 bytes from 141.44.1.1: icmp_seq=1360 ttl=54 time=212 ms
64 bytes from 141.44.1.1: icmp_seq=1361 ttl=54 time=543 ms
64 bytes from 141.44.1.1: icmp_seq=1362 ttl=54 time=192 ms
64 bytes from 141.44.1.1: icmp_seq=1363 ttl=54 time=244 ms
64 bytes from 141.44.1.1: icmp_seq=1364 ttl=54 time=299 ms
64 bytes from 141.44.1.1: icmp_seq=1365 ttl=54 time=313 ms
64 bytes from 141.44.1.1: icmp_seq=1366 ttl=54 time=338 ms
64 bytes from 141.44.1.1: icmp_seq=1367 ttl=54 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=1368 ttl=54 time=387 ms
64 bytes from 141.44.1.1: icmp_seq=1369 ttl=54 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=1370 ttl=54 time=181 ms
64 bytes from 141.44.1.1: icmp_seq=1371 ttl=54 time=494 ms
64 bytes from 141.44.1.1: icmp_seq=1372 ttl=54 time=217 ms
64 bytes from 141.44.1.1: icmp_seq=1373 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1374 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=1375 ttl=54 time=96.7 ms
64 bytes from 141.44.1.1: icmp_seq=1376 ttl=54 time=118 ms
64 bytes from 141.44.1.1: icmp_seq=1377 ttl=54 time=266 ms
64 bytes from 141.44.1.1: icmp_seq=1378 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1379 ttl=54 time=523 ms
64 bytes from 141.44.1.1: icmp_seq=1381 ttl=54 time=400 ms
64 bytes from 141.44.1.1: icmp_seq=1382 ttl=54 time=148 ms
64 bytes from 141.44.1.1: icmp_seq=1383 ttl=54 time=657 ms
64 bytes from 141.44.1.1: icmp_seq=1384 ttl=54 time=704 ms
64 bytes from 141.44.1.1: icmp_seq=1385 ttl=54 time=235 ms
64 bytes from 141.44.1.1: icmp_seq=1386 ttl=54 time=203 ms
64 bytes from 141.44.1.1: icmp_seq=1387 ttl=54 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=1388 ttl=54 time=265 ms
64 bytes from 141.44.1.1: icmp_seq=1390 ttl=54 time=225 ms
64 bytes from 141.44.1.1: icmp_seq=1391 ttl=54 time=139 ms
64 bytes from 141.44.1.1: icmp_seq=1392 ttl=54 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=1395 ttl=54 time=181 ms
64 bytes from 141.44.1.1: icmp_seq=1396 ttl=54 time=179 ms
64 bytes from 141.44.1.1: icmp_seq=1397 ttl=54 time=149 ms
64 bytes from 141.44.1.1: icmp_seq=1398 ttl=54 time=185 ms
64 bytes from 141.44.1.1: icmp_seq=1399 ttl=54 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=1400 ttl=54 time=187 ms
64 bytes from 141.44.1.1: icmp_seq=1401 ttl=54 time=216 ms
64 bytes from 141.44.1.1: icmp_seq=1402 ttl=54 time=263 ms
64 bytes from 141.44.1.1: icmp_seq=1403 ttl=54 time=244 ms
64 bytes from 141.44.1.1: icmp_seq=1404 ttl=54 time=240 ms
64 bytes from 141.44.1.1: icmp_seq=1405 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=1406 ttl=54 time=300 ms
64 bytes from 141.44.1.1: icmp_seq=1407 ttl=54 time=431 ms
64 bytes from 141.44.1.1: icmp_seq=1409 ttl=54 time=484 ms
64 bytes from 141.44.1.1: icmp_seq=1411 ttl=54 time=391 ms
64 bytes from 141.44.1.1: icmp_seq=1412 ttl=54 time=358 ms
64 bytes from 141.44.1.1: icmp_seq=1413 ttl=54 time=141 ms
64 bytes from 141.44.1.1: icmp_seq=1414 ttl=54 time=260 ms
64 bytes from 141.44.1.1: icmp_seq=1415 ttl=54 time=423 ms
64 bytes from 141.44.1.1: icmp_seq=1416 ttl=54 time=435 ms
64 bytes from 141.44.1.1: icmp_seq=1417 ttl=54 time=733 ms
64 bytes from 141.44.1.1: icmp_seq=1418 ttl=54 time=131 ms
64 bytes from 141.44.1.1: icmp_seq=1419 ttl=54 time=179 ms
64 bytes from 141.44.1.1: icmp_seq=1420 ttl=54 time=204 ms
64 bytes from 141.44.1.1: icmp_seq=1421 ttl=54 time=180 ms
64 bytes from 141.44.1.1: icmp_seq=1422 ttl=54 time=124 ms
64 bytes from 141.44.1.1: icmp_seq=1423 ttl=54 time=120 ms
64 bytes from 141.44.1.1: icmp_seq=1424 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1425 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=1426 ttl=54 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=1427 ttl=54 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=1430 ttl=54 time=143 ms
64 bytes from 141.44.1.1: icmp_seq=1432 ttl=54 time=147 ms
64 bytes from 141.44.1.1: icmp_seq=1434 ttl=54 time=430 ms
64 bytes from 141.44.1.1: icmp_seq=1435 ttl=54 time=411 ms
64 bytes from 141.44.1.1: icmp_seq=1436 ttl=54 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=1437 ttl=54 time=147 ms
64 bytes from 141.44.1.1: icmp_seq=1438 ttl=54 time=116 ms
64 bytes from 141.44.1.1: icmp_seq=1439 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1440 ttl=54 time=213 ms
64 bytes from 141.44.1.1: icmp_seq=1441 ttl=54 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=1442 ttl=54 time=171 ms
64 bytes from 141.44.1.1: icmp_seq=1443 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=1444 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1445 ttl=54 time=140 ms
64 bytes from 141.44.1.1: icmp_seq=1446 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1447 ttl=54 time=197 ms
64 bytes from 141.44.1.1: icmp_seq=1448 ttl=54 time=508 ms
64 bytes from 141.44.1.1: icmp_seq=1449 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1451 ttl=54 time=2278 ms
64 bytes from 141.44.1.1: icmp_seq=1452 ttl=54 time=1994 ms
64 bytes from 141.44.1.1: icmp_seq=1453 ttl=54 time=1854 ms
64 bytes from 141.44.1.1: icmp_seq=1454 ttl=54 time=1564 ms
64 bytes from 141.44.1.1: icmp_seq=1455 ttl=54 time=1112 ms
64 bytes from 141.44.1.1: icmp_seq=1457 ttl=54 time=494 ms
64 bytes from 141.44.1.1: icmp_seq=1458 ttl=54 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=1459 ttl=54 time=389 ms
64 bytes from 141.44.1.1: icmp_seq=1460 ttl=54 time=676 ms
64 bytes from 141.44.1.1: icmp_seq=1461 ttl=54 time=1049 ms
64 bytes from 141.44.1.1: icmp_seq=1462 ttl=54 time=485 ms
64 bytes from 141.44.1.1: icmp_seq=1463 ttl=54 time=490 ms
64 bytes from 141.44.1.1: icmp_seq=1464 ttl=54 time=483 ms
64 bytes from 141.44.1.1: icmp_seq=1465 ttl=54 time=1060 ms
64 bytes from 141.44.1.1: icmp_seq=1466 ttl=54 time=1177 ms
64 bytes from 141.44.1.1: icmp_seq=1467 ttl=54 time=2168 ms
64 bytes from 141.44.1.1: icmp_seq=1468 ttl=54 time=1641 ms
64 bytes from 141.44.1.1: icmp_seq=1469 ttl=54 time=807 ms
64 bytes from 141.44.1.1: icmp_seq=1470 ttl=54 time=345 ms
64 bytes from 141.44.1.1: icmp_seq=1471 ttl=54 time=346 ms
64 bytes from 141.44.1.1: icmp_seq=1474 ttl=54 time=277 ms
64 bytes from 141.44.1.1: icmp_seq=1477 ttl=54 time=390 ms
64 bytes from 141.44.1.1: icmp_seq=1478 ttl=54 time=205 ms
64 bytes from 141.44.1.1: icmp_seq=1479 ttl=54 time=241 ms
64 bytes from 141.44.1.1: icmp_seq=1480 ttl=54 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=1481 ttl=54 time=431 ms
64 bytes from 141.44.1.1: icmp_seq=1482 ttl=54 time=348 ms
64 bytes from 141.44.1.1: icmp_seq=1483 ttl=54 time=201 ms
64 bytes from 141.44.1.1: icmp_seq=1484 ttl=54 time=275 ms
64 bytes from 141.44.1.1: icmp_seq=1485 ttl=54 time=246 ms
64 bytes from 141.44.1.1: icmp_seq=1486 ttl=54 time=270 ms
64 bytes from 141.44.1.1: icmp_seq=1488 ttl=54 time=1236 ms
64 bytes from 141.44.1.1: icmp_seq=1489 ttl=54 time=2491 ms
64 bytes from 141.44.1.1: icmp_seq=1490 ttl=54 time=3246 ms
64 bytes from 141.44.1.1: icmp_seq=1491 ttl=54 time=3114 ms
64 bytes from 141.44.1.1: icmp_seq=1492 ttl=54 time=2769 ms
64 bytes from 141.44.1.1: icmp_seq=1493 ttl=54 time=2627 ms
64 bytes from 141.44.1.1: icmp_seq=1494 ttl=54 time=1969 ms
64 bytes from 141.44.1.1: icmp_seq=1495 ttl=54 time=984 ms
64 bytes from 141.44.1.1: icmp_seq=1496 ttl=54 time=312 ms
64 bytes from 141.44.1.1: icmp_seq=1497 ttl=54 time=643 ms
64 bytes from 141.44.1.1: icmp_seq=1498 ttl=54 time=413 ms
64 bytes from 141.44.1.1: icmp_seq=1499 ttl=54 time=206 ms
64 bytes from 141.44.1.1: icmp_seq=1500 ttl=54 time=592 ms
64 bytes from 141.44.1.1: icmp_seq=1501 ttl=54 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=1502 ttl=54 time=577 ms
64 bytes from 141.44.1.1: icmp_seq=1503 ttl=54 time=472 ms
64 bytes from 141.44.1.1: icmp_seq=1504 ttl=54 time=1755 ms
64 bytes from 141.44.1.1: icmp_seq=1505 ttl=54 time=1054 ms
64 bytes from 141.44.1.1: icmp_seq=1506 ttl=54 time=687 ms
64 bytes from 141.44.1.1: icmp_seq=1508 ttl=54 time=634 ms
64 bytes from 141.44.1.1: icmp_seq=1509 ttl=54 time=431 ms
64 bytes from 141.44.1.1: icmp_seq=1511 ttl=54 time=188 ms
64 bytes from 141.44.1.1: icmp_seq=1512 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=1513 ttl=54 time=353 ms
64 bytes from 141.44.1.1: icmp_seq=1514 ttl=54 time=208 ms
64 bytes from 141.44.1.1: icmp_seq=1516 ttl=54 time=293 ms
64 bytes from 141.44.1.1: icmp_seq=1519 ttl=54 time=586 ms
64 bytes from 141.44.1.1: icmp_seq=1520 ttl=54 time=231 ms
64 bytes from 141.44.1.1: icmp_seq=1521 ttl=54 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=1522 ttl=54 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=1524 ttl=54 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=1526 ttl=54 time=242 ms
64 bytes from 141.44.1.1: icmp_seq=1527 ttl=54 time=229 ms
64 bytes from 141.44.1.1: icmp_seq=1528 ttl=54 time=217 ms
64 bytes from 141.44.1.1: icmp_seq=1529 ttl=54 time=204 ms
64 bytes from 141.44.1.1: icmp_seq=1530 ttl=54 time=190 ms
64 bytes from 141.44.1.1: icmp_seq=1531 ttl=54 time=259 ms
64 bytes from 141.44.1.1: icmp_seq=1532 ttl=54 time=284 ms
64 bytes from 141.44.1.1: icmp_seq=1533 ttl=54 time=472 ms
64 bytes from 141.44.1.1: icmp_seq=1534 ttl=54 time=1191 ms
64 bytes from 141.44.1.1: icmp_seq=1535 ttl=54 time=181 ms
64 bytes from 141.44.1.1: icmp_seq=1536 ttl=54 time=590 ms
64 bytes from 141.44.1.1: icmp_seq=1537 ttl=54 time=786 ms
64 bytes from 141.44.1.1: icmp_seq=1538 ttl=54 time=318 ms
64 bytes from 141.44.1.1: icmp_seq=1539 ttl=54 time=208 ms
64 bytes from 141.44.1.1: icmp_seq=1540 ttl=54 time=437 ms
64 bytes from 141.44.1.1: icmp_seq=1545 ttl=54 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=1546 ttl=54 time=216 ms
64 bytes from 141.44.1.1: icmp_seq=1547 ttl=54 time=271 ms
64 bytes from 141.44.1.1: icmp_seq=1548 ttl=54 time=249 ms
64 bytes from 141.44.1.1: icmp_seq=1549 ttl=54 time=249 ms
64 bytes from 141.44.1.1: icmp_seq=1550 ttl=54 time=514 ms
64 bytes from 141.44.1.1: icmp_seq=1552 ttl=54 time=204 ms
64 bytes from 141.44.1.1: icmp_seq=1553 ttl=54 time=313 ms
64 bytes from 141.44.1.1: icmp_seq=1554 ttl=54 time=215 ms
64 bytes from 141.44.1.1: icmp_seq=1555 ttl=54 time=711 ms
64 bytes from 141.44.1.1: icmp_seq=1557 ttl=54 time=252 ms
64 bytes from 141.44.1.1: icmp_seq=1559 ttl=54 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=1561 ttl=54 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=1563 ttl=54 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=1564 ttl=54 time=430 ms
64 bytes from 141.44.1.1: icmp_seq=1565 ttl=54 time=287 ms
64 bytes from 141.44.1.1: icmp_seq=1566 ttl=54 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=1567 ttl=54 time=177 ms
64 bytes from 141.44.1.1: icmp_seq=1568 ttl=54 time=469 ms
64 bytes from 141.44.1.1: icmp_seq=1569 ttl=54 time=524 ms
64 bytes from 141.44.1.1: icmp_seq=1570 ttl=54 time=1029 ms
64 bytes from 141.44.1.1: icmp_seq=1571 ttl=54 time=188 ms
64 bytes from 141.44.1.1: icmp_seq=1572 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=1573 ttl=54 time=148 ms
64 bytes from 141.44.1.1: icmp_seq=1574 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=1575 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=1576 ttl=54 time=129 ms
64 bytes from 141.44.1.1: icmp_seq=1577 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1578 ttl=54 time=125 ms
64 bytes from 141.44.1.1: icmp_seq=1579 ttl=54 time=147 ms
64 bytes from 141.44.1.1: icmp_seq=1580 ttl=54 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=1581 ttl=54 time=182 ms
64 bytes from 141.44.1.1: icmp_seq=1582 ttl=54 time=226 ms
64 bytes from 141.44.1.1: icmp_seq=1583 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=1586 ttl=54 time=187 ms
64 bytes from 141.44.1.1: icmp_seq=1590 ttl=54 time=170 ms
64 bytes from 141.44.1.1: icmp_seq=1591 ttl=54 time=119 ms
64 bytes from 141.44.1.1: icmp_seq=1592 ttl=54 time=129 ms
64 bytes from 141.44.1.1: icmp_seq=1593 ttl=54 time=151 ms
64 bytes from 141.44.1.1: icmp_seq=1594 ttl=54 time=396 ms
64 bytes from 141.44.1.1: icmp_seq=1596 ttl=54 time=366 ms
64 bytes from 141.44.1.1: icmp_seq=1597 ttl=54 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=1598 ttl=54 time=195 ms
64 bytes from 141.44.1.1: icmp_seq=1600 ttl=54 time=344 ms
64 bytes from 141.44.1.1: icmp_seq=1602 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=1603 ttl=54 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=1604 ttl=54 time=183 ms
64 bytes from 141.44.1.1: icmp_seq=1606 ttl=54 time=190 ms
64 bytes from 141.44.1.1: icmp_seq=1607 ttl=54 time=223 ms
64 bytes from 141.44.1.1: icmp_seq=1608 ttl=54 time=146 ms
64 bytes from 141.44.1.1: icmp_seq=1610 ttl=54 time=177 ms
64 bytes from 141.44.1.1: icmp_seq=1612 ttl=54 time=254 ms
64 bytes from 141.44.1.1: icmp_seq=1613 ttl=54 time=256 ms
64 bytes from 141.44.1.1: icmp_seq=1614 ttl=54 time=197 ms
64 bytes from 141.44.1.1: icmp_seq=1615 ttl=54 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=1616 ttl=54 time=185 ms
64 bytes from 141.44.1.1: icmp_seq=1617 ttl=54 time=348 ms
64 bytes from 141.44.1.1: icmp_seq=1619 ttl=54 time=463 ms
64 bytes from 141.44.1.1: icmp_seq=1620 ttl=54 time=1255 ms
64 bytes from 141.44.1.1: icmp_seq=1622 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1623 ttl=54 time=218 ms
64 bytes from 141.44.1.1: icmp_seq=1624 ttl=54 time=308 ms
64 bytes from 141.44.1.1: icmp_seq=1626 ttl=54 time=309 ms
64 bytes from 141.44.1.1: icmp_seq=1627 ttl=54 time=272 ms
64 bytes from 141.44.1.1: icmp_seq=1628 ttl=54 time=304 ms
64 bytes from 141.44.1.1: icmp_seq=1629 ttl=54 time=208 ms
64 bytes from 141.44.1.1: icmp_seq=1630 ttl=54 time=133 ms
64 bytes from 141.44.1.1: icmp_seq=1631 ttl=54 time=126 ms
64 bytes from 141.44.1.1: icmp_seq=1632 ttl=54 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=1633 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1634 ttl=54 time=218 ms
64 bytes from 141.44.1.1: icmp_seq=1635 ttl=54 time=335 ms
64 bytes from 141.44.1.1: icmp_seq=1636 ttl=54 time=211 ms
64 bytes from 141.44.1.1: icmp_seq=1637 ttl=54 time=293 ms
64 bytes from 141.44.1.1: icmp_seq=1638 ttl=54 time=440 ms
64 bytes from 141.44.1.1: icmp_seq=1640 ttl=54 time=1642 ms
64 bytes from 141.44.1.1: icmp_seq=1644 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1645 ttl=54 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=1646 ttl=54 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=1649 ttl=54 time=148 ms
64 bytes from 141.44.1.1: icmp_seq=1650 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1653 ttl=54 time=128 ms
64 bytes from 141.44.1.1: icmp_seq=1657 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=1658 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1660 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1661 ttl=54 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=1662 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1663 ttl=54 time=143 ms
64 bytes from 141.44.1.1: icmp_seq=1664 ttl=54 time=347 ms
64 bytes from 141.44.1.1: icmp_seq=1665 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1667 ttl=54 time=146 ms
64 bytes from 141.44.1.1: icmp_seq=1670 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=1674 ttl=54 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=1675 ttl=54 time=149 ms
64 bytes from 141.44.1.1: icmp_seq=1676 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1677 ttl=54 time=140 ms
64 bytes from 141.44.1.1: icmp_seq=1678 ttl=54 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=1679 ttl=54 time=258 ms
64 bytes from 141.44.1.1: icmp_seq=1680 ttl=54 time=468 ms
64 bytes from 141.44.1.1: icmp_seq=1681 ttl=54 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=1682 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1684 ttl=54 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=1688 ttl=54 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=1691 ttl=54 time=152 ms
